"","Chromosome","Start","End"
"7239","chr9","11891672","11895665"
"7240","chr9","11903852","11905203"
"7241","chr9","11939411","11940171"
"7242","chr9","11948525","11950299"
"7243","chr9","11950975","11952447"
"7244","chr9","11954702","11956521"
"7245","chr9","11963032","11965981"
"7246","chr9","11966545","11967675"
"7247","chr9","11970223","11975124"
"7248","chr9","11981206","11984686"
"7249","chr9","11991885","11995471"
"7250","chr9","12006110","12010779"
"7251","chr9","12015409","12019947"
"7252","chr9","12032867","12033361"
"7253","chr9","12042890","12043923"
"7254","chr9","12044615","12046665"
"7255","chr9","12047696","12049405"
"7256","chr9","12063283","12067008"
"7257","chr9","12074412","12075764"
"7258","chr9","12107635","12203101"
"7259","chr9","12208295","12209296"
"7260","chr9","12209361","12212409"
"7261","chr9","12216462","12221135"
"7262","chr9","12238373","12242639"
"7263","chr9","12248918","12252227"
"7264","chr9","12255409","12255876"
"7265","chr9","12267574","12271824"
"7266","chr9","12273733","12274323"
"7267","chr9","12311433","12315761"
"7268","chr9","12318486","12333087"
"7269","chr9","12336680","12339072"
"7270","chr9","12355391","12358011"
"7271","chr9","12359118","12365954"
"7272","chr9","12375475","12379179"
"7273","chr9","12383697","12392803"
"7274","chr9","12418111","12423477"
"7275","chr9","12424475","12428010"
"7276","chr9","12454873","12461749"
"7277","chr9","12498348","12512434"
"7278","chr9","12517604","12579723"
"7279","chr9","12583709","12601070"
"7280","chr9","12607546","12618533"
"7281","chr9","12636847","12645425"
"7282","chr9","12677121","12677829"
"7283","chr9","12679170","12682379"
"7284","chr9","12683683","12694171"
"7285","chr9","12732444","12733243"
"7286","chr9","12734817","12737076"
"7287","chr9","12739271","12744519"
"7288","chr9","12744841","12748685"
"7289","chr9","12748883","12754924"
"7290","chr9","12758685","12761886"
"7291","chr9","12772870","12777365"
"7292","chr9","12782863","12785965"
"7293","chr9","12792227","12794936"
"7294","chr9","12814340","12819370"
"7295","chr9","12823791","12824354"
"7296","chr9","12824879","12827562"
"7297","chr9","12851929","12857490"
"7298","chr9","12866275","12869229"
"7299","chr9","12871593","12872117"
"7300","chr9","12881035","12891699"
"7301","chr9","12898109","12899993"
"7302","chr9","12901125","12905108"
"7303","chr9","12908811","12909293"
"7304","chr9","12915347","12915559"
"7305","chr9","12923775","12925546"
"7306","chr9","12926711","12928547"
"7307","chr9","12939920","12940746"
"7308","chr9","12944508","12949322"
"7309","chr9","12976646","12978969"
"7310","chr9","12983827","12987563"
"7311","chr9","12989152","12991958"
"7312","chr9","12992073","12995523"
"7313","chr9","12996444","12997813"
"7314","chr9","12999030","13000400"
"7315","chr9","13006036","13019080"
"7316","chr9","13019829","13021353"
"7317","chr9","13027244","13031551"
"7318","chr9","13036839","13038852"
"7319","chr9","13044240","13045181"
"7320","chr9","13046322","13049159"
"7321","chr9","13069692","13072559"
"7322","chr9","13105339","13113530"
"7323","chr9","13115311","13115778"
"7324","chr9","13115826","13118298"
"7325","chr9","13131609","13133336"
"7326","chr9","13138413","13142570"
"7327","chr9","13144997","13147191"
"7328","chr9","13153602","13161752"
"7329","chr9","13163959","13170894"
"7330","chr9","13202431","13206794"
"7331","chr9","13216567","13221792"
"7332","chr9","13227926","13233849"
"7333","chr9","13248119","13249814"
"7334","chr9","13254785","13258576"
"7335","chr9","13282018","13289249"
"7336","chr9","13304970","13306412"
"7337","chr9","13310180","13310712"
"7338","chr9","13330441","13336454"
"7339","chr9","13378746","13389566"
"7340","chr9","13394470","13396611"
"7341","chr9","13399708","13403888"
"7342","chr9","13416353","13422792"
"7343","chr9","13448114","13451191"
"7344","chr9","13452424","13453889"
"7345","chr9","13465562","13470319"
"7346","chr9","13475739","13481604"
"7347","chr9","13491317","13496000"
"7348","chr9","13499605","13505347"
"7349","chr9","13505729","13510108"
"7350","chr9","13511950","13522374"
"7351","chr9","13538375","13541255"
"7352","chr9","13545902","13548721"
"7353","chr9","13550722","13554882"
"7354","chr9","13558496","13561698"
"7355","chr9","13568576","13571612"
"7356","chr9","13575401","13579609"
"7357","chr9","13596700","13600040"
"7358","chr9","13612275","13613693"
"7359","chr9","13623205","13624160"
"7360","chr9","13624262","13624651"
"7361","chr9","13630790","13686428"
"7362","chr9","13694191","13699180"
"7363","chr9","13703585","13705121"
"7364","chr9","13720763","13724013"
"7365","chr9","13737733","13738065"
"7366","chr9","13739808","13742656"
"7367","chr9","13780603","13786507"
"7368","chr9","13787280","13789834"
"7369","chr9","13793523","13794491"
"7370","chr9","13806028","13807126"
"7371","chr9","13831828","13836020"
"7372","chr9","13887167","13890035"
"7373","chr9","13904659","13909592"
"7374","chr9","13915794","13992654"
"7375","chr9","14001249","14005331"
"7376","chr9","14009830","14016147"
"7377","chr9","14021845","14026629"
"7378","chr9","14054567","14057444"
"7379","chr9","14058516","14064887"
"7380","chr9","14071854","14079706"
"7381","chr9","14082465","14089840"
"7382","chr9","14168893","14176550"
"7383","chr9","14235017","14239102"
"7384","chr9","14283102","14285480"
"7385","chr9","14285555","14285875"
"7386","chr9","14288546","14292814"
"7387","chr9","14306344","14312606"
"7388","chr9","14320843","14326434"
"7389","chr9","14327505","14328477"
"7390","chr9","14344443","14345519"
"7391","chr9","14348210","14349966"
"7392","chr9","14366610","14370181"
"7393","chr9","14370629","14374875"
"7394","chr9","14376708","14382397"
"7395","chr9","14404068","14409976"
"7396","chr9","14410745","14412360"
"7397","chr9","14431787","14433557"
"7398","chr9","14439902","14444406"
"7399","chr9","14445783","14449560"
"7400","chr9","14451153","14453448"
"7401","chr9","14470738","14472354"
"7402","chr9","14488088","14489531"
"7403","chr9","14492255","14493697"
"7404","chr9","14493750","14496034"
"7405","chr9","14510446","14510886"
"7406","chr9","14511302","14513917"
"7407","chr9","14543553","14546663"
"7408","chr9","14563821","14564327"
"7409","chr9","14569991","14570923"
"7410","chr9","14571340","14572764"
"7411","chr9","14583805","14585700"
"7412","chr9","14585811","14586134"
"7413","chr9","14605061","14605945"
"7414","chr9","14606272","14613236"
"7415","chr9","14627444","14633301"
"7416","chr9","14642309","14646568"
"7417","chr9","14649175","14654089"
"7418","chr9","14659540","14661693"
"7419","chr9","14673586","14683184"
"7420","chr9","14691715","14697003"
"7421","chr9","14699233","14711236"
"7422","chr9","14712489","14715610"
"7423","chr9","14722746","14723372"
"7424","chr9","14735742","14737794"
"7425","chr9","14741582","14741917"
"7426","chr9","14754291","14756027"
"7427","chr9","14772241","14774741"
"7428","chr9","14777240","14779229"
"7429","chr9","14782503","14791120"
"7430","chr9","14794510","14802691"
"7431","chr9","14803501","14807955"
"7432","chr9","14813420","14817436"
"7433","chr9","14822628","14827298"
"7434","chr9","14830432","14832863"
"7435","chr9","14854193","14858499"
"7436","chr9","14861237","14867048"
"7437","chr9","14882641","14883207"
"7438","chr9","14892714","14896273"
"7439","chr9","14910464","14913204"
"7440","chr9","14915664","14917606"
"7441","chr9","14923150","14924827"
"7442","chr9","14929008","14929404"
"7443","chr9","14932049","14936848"
"7444","chr9","14939597","14942083"
"7445","chr9","14944599","14947193"
"7446","chr9","14957751","14958395"
"7447","chr9","14970040","14976772"
"7448","chr9","14986222","14987980"
"7449","chr9","14996351","14998323"
"7450","chr9","15050219","15055001"
"7451","chr9","15056226","15059934"
"7452","chr9","15060973","15063838"
"7453","chr9","15082957","15088249"
"7454","chr9","15131359","15132249"
"7455","chr9","15135908","15136348"
"7456","chr9","15141299","15144977"
"7457","chr9","15147571","15150739"
"7458","chr9","15158483","15160364"
"7459","chr9","15170671","15174181"
"7460","chr9","15174733","15176136"
"7461","chr9","15184290","15187986"
"7462","chr9","15194927","15206624"
"7463","chr9","15230135","15231028"
"7464","chr9","15232822","15236772"
"7465","chr9","15237034","15237744"
"7466","chr9","15238250","15238474"
"7467","chr9","15238834","15239130"
"7468","chr9","15239496","15239849"
"7469","chr9","15240077","15241175"
"7470","chr10","7880","14187"
"7471","chr10","40714","45012"
"7472","chr10","51581","52312"
"7473","chr10","121965","125253"
"7474","chr10","136632","136946"
"7475","chr10","150448","150861"
"7476","chr10","165784","166188"
"7477","chr10","247024","249515"
"7478","chr10","267228","271299"
"7479","chr10","274342","275585"
"7480","chr10","276217","278409"
"7481","chr10","286413","289435"
"7482","chr10","290111","291905"
"7483","chr10","293670","300067"
"7484","chr10","319149","319556"
"7485","chr10","329942","334206"
"7486","chr10","336491","341182"
"7487","chr10","342139","346460"
"7488","chr10","346960","348009"
"7489","chr10","351757","352950"
"7490","chr10","353557","354611"
"7491","chr10","370950","380353"
"7492","chr10","386318","389715"
"7493","chr10","392120","396229"
"7494","chr10","403141","405874"
"7495","chr10","433430","438124"
"7496","chr10","442448","449568"
"7497","chr10","459380","463263"
"7498","chr10","468101","470975"
"7499","chr10","472097","473726"
"7500","chr10","474054","475762"
"7501","chr10","477930","483611"
"7502","chr10","490133","494867"
"7503","chr10","496096","499815"
"7504","chr10","499874","503232"
"7505","chr10","506839","507027"
"7506","chr10","511235","515754"
"7507","chr10","521444","523521"
"7508","chr10","524772","527879"
"7509","chr10","531065","533742"
"7510","chr10","539239","539610"
"7511","chr10","540908","541288"
"7512","chr10","546359","547953"
"7513","chr10","548779","550694"
"7514","chr10","553754","557063"
"7515","chr10","558168","560223"
"7516","chr10","569436","572933"
"7517","chr10","576624","577920"
"7518","chr10","580019","581842"
"7519","chr10","589450","591384"
"7520","chr10","592277","593701"
"7521","chr10","594844","595425"
"7522","chr10","598642","599265"
"7523","chr10","604136","605956"
"7524","chr10","683559","686251"
"7525","chr10","693232","696285"
"7526","chr10","700979","705400"
"7527","chr10","710341","712530"
"7528","chr10","718854","720829"
"7529","chr10","722558","724379"
"7530","chr10","725222","725554"
"7531","chr10","726367","732476"
"7532","chr10","737618","738025"
"7533","chr10","769086","773289"
"7534","chr10","775593","779922"
"7535","chr10","780891","785182"
"7536","chr10","791878","792747"
"7537","chr10","799716","800212"
"7538","chr10","801481","802534"
"7539","chr10","808979","818307"
"7540","chr10","823913","826552"
"7541","chr10","828915","830072"
"7542","chr10","838418","841322"
"7543","chr10","853640","860607"
"7544","chr10","865400","870334"
"7545","chr10","880862","884897"
"7546","chr10","889737","891564"
"7547","chr10","893693","895432"
"7548","chr10","895760","897465"
"7549","chr10","899619","905670"
"7550","chr10","911531","916212"
"7551","chr10","918722","925612"
"7552","chr10","957433","961970"
"7553","chr10","1035509","1036039"
"7554","chr10","1044580","1046594"
"7555","chr10","1047897","1051005"
"7556","chr10","1053736","1056699"
"7557","chr10","1062234","1062613"
"7558","chr10","1063873","1064253"
"7559","chr10","1067301","1069747"
"7560","chr10","1080029","1081330"
"7561","chr10","1082099","1084056"
"7562","chr10","1087145","1090470"
"7563","chr10","1091596","1093621"
"7564","chr10","1106781","1110253"
"7565","chr10","1117011","1118277"
"7566","chr10","1119945","1122957"
"7567","chr10","1123247","1125122"
"7568","chr10","1126096","1127520"
"7569","chr10","1128746","1129258"
"7570","chr10","1132841","1133470"
"7571","chr10","1137115","1138932"
"7572","chr10","1156974","1158497"
"7573","chr10","1160019","1162484"
"7574","chr10","1162663","1166549"
"7575","chr10","1174166","1175417"
"7576","chr10","1190242","1208967"
"7577","chr10","1212294","1217867"
"7578","chr10","1218835","1220822"
"7579","chr10","1224469","1226702"
"7580","chr10","1227868","1232638"
"7581","chr10","1238734","1239271"
"7582","chr10","1257598","1260206"
"7583","chr10","1264162","1266202"
"7584","chr10","1282771","1295424"
"7585","chr10","1300819","1303193"
"7586","chr10","1303563","1303961"
"7587","chr10","1305861","1306277"
"7588","chr10","1310647","1312619"
"7589","chr10","1320978","1321754"
"7590","chr10","1326749","1330838"
"7591","chr10","1332479","1335809"
"7592","chr10","1349945","1354431"
"7593","chr10","1359040","1363487"
"7594","chr10","1378048","1379961"
"7595","chr10","1429140","1430438"
"7596","chr10","1437989","1440146"
"7597","chr10","1460249","1463580"
"7598","chr10","1491857","1493727"
"7599","chr10","1511130","1514757"
"7600","chr10","1522341","1524903"
"7601","chr10","1526241","1526576"
"7602","chr10","1532231","1534608"
"7603","chr10","1544036","1580029"
"7604","chr10","1590373","1593286"
"7605","chr10","1598785","1603066"
"7606","chr10","1606561","1609189"
"7607","chr10","1618748","1620736"
"7608","chr10","1621357","1624254"
"7609","chr10","1644423","1647115"
"7610","chr10","1700595","1712761"
"7611","chr10","1713519","1718175"
"7612","chr10","1728162","1731944"
"7613","chr10","1743247","1743558"
"7614","chr10","1761336","1765197"
"7615","chr10","1786594","1789409"
"7616","chr10","1797118","1800687"
"7617","chr10","1805118","1805556"
"7618","chr10","1808406","1811491"
"7619","chr10","1824956","1825891"
"7620","chr10","1827809","1828635"
"7621","chr10","1830876","1834684"
"7622","chr10","1836144","1838048"
"7623","chr10","1838497","1840269"
"7624","chr10","1857396","1864647"
"7625","chr10","1882617","1885487"
"7626","chr10","1888896","1890886"
"7627","chr10","1894376","1895701"
"7628","chr10","1903374","1909101"
"7629","chr10","1912910","1914784"
"7630","chr10","1915602","1919254"
"7631","chr10","1941011","1943516"
"7632","chr10","1948089","1951456"
"7633","chr10","1965125","1968733"
"7634","chr10","2031514","2042068"
"7635","chr10","2148996","2151180"
"7636","chr10","2155039","2157062"
"7637","chr10","2159424","2160752"
"7638","chr10","2167878","2174134"
"7639","chr10","2179313","2181298"
"7640","chr10","2182089","2207003"
"7641","chr10","2211111","2214312"
"7642","chr10","2234972","2236969"
"7643","chr10","2237615","2240536"
"7644","chr10","2267936","2270710"
"7645","chr10","2323538","2325994"
"7646","chr10","2328307","2335312"
"7647","chr10","2336070","2340745"
"7648","chr10","2350905","2354679"
"7649","chr10","2366728","2367045"
"7650","chr10","2387851","2393393"
"7651","chr10","2417111","2419682"
"7652","chr10","2422493","2423008"
"7653","chr10","2425064","2425627"
"7654","chr10","2426851","2431302"
"7655","chr10","2436189","2437767"
"7656","chr10","2441863","2442369"
"7657","chr10","2445970","2446566"
"7658","chr10","2463657","2464196"
"7659","chr10","2469811","2470350"
"7660","chr10","2510306","2510752"
"7661","chr10","2513278","2513868"
"7662","chr10","2515753","2516316"
"7663","chr10","2529522","2530079"
"7664","chr10","2536017","2537501"
"7665","chr10","2539702","2544745"
"7666","chr10","2568052","2570184"
"7667","chr10","2575071","2577503"
"7668","chr10","2582669","2606200"
"7669","chr10","2615237","2615743"
"7670","chr10","2632331","2636504"
"7671","chr10","2677478","2684941"
"7672","chr10","2701313","2701738"
"7673","chr10","2706396","2708480"
"7674","chr10","2710042","2717799"
"7675","chr10","2766966","2770911"
"7676","chr10","2772860","2778219"
"7677","chr10","2800492","2807596"
"7678","chr10","2873198","2875559"
"7679","chr10","2884518","2887633"
"7680","chr10","2904615","2905398"
"7681","chr10","2913647","2914435"
"7682","chr10","2924939","2927891"
"7683","chr10","2946795","2954537"
"7684","chr10","2968349","2970414"
"7685","chr10","2980395","2989795"
"7686","chr10","3019365","3023851"
"7687","chr10","3049280","3051718"
"7688","chr10","3057922","3060655"
"7689","chr10","3069349","3073181"
"7690","chr10","3085035","3089219"
"7691","chr10","3094088","3097493"
"7692","chr10","3115263","3116471"
"7693","chr10","3135114","3136250"
"7694","chr10","3149579","3152696"
"7695","chr10","3155264","3204989"
"7696","chr10","3210194","3215519"
"7697","chr10","3217568","3221917"
"7698","chr10","3245274","3246866"
"7699","chr10","3250324","3250663"
"7700","chr10","3255908","3257141"
"7701","chr10","3261869","3267327"
"7702","chr10","3270672","3272619"
"7703","chr10","3278052","3278723"
"7704","chr10","3297457","3299446"
"7705","chr10","3309316","3311172"
"7706","chr10","3316070","3323131"
"7707","chr10","3348498","3353366"
"7708","chr10","3369896","3372403"
"7709","chr10","3375419","3377638"
"7710","chr10","3386643","3392303"
"7711","chr10","3416599","3418484"
"7712","chr10","3418517","3418825"
