Chromosome,Start,End
chr11,5971115,5971277
chr11,6518446,6518559
chr11,7170517,7170361
chr11,7178682,7178533
chr11,8685280,8685217
chr11,12121012,12120950
chr11,4025323,4025461
chr11,5279830,5279980
chr11,7164421,7164340
chr11,8265747,8265842
chr11,8689920,8689812
chr11,1771327,1771409
chr11,4012579,4012766
chr11,4971144,4971037
chr11,5278256,5278377
chr11,1774210,1774374
chr11,4029412,4029470
chr11,5281796,5281931
chr11,7655144,7655012
chr11,12076797,12076713
chr11,1778421,1778575
chr11,3133113,3133290
chr11,5288265,5288346
chr11,7655372,7655206
chr11,8695610,8695436
chr11,12052032,12051946
chr11,13006898,13006929
chr11,1770515,1770675
chr11,4012668,4012870
chr11,5982693,5982862
chr11,12117999,12117864
chr11,13003619,13003689
chr11,1779822,1779937
chr11,1787175,1787295
chr11,4972555,4972496
chr11,5976087,5976266
chr11,6516947,6517102
chr11,8692830,8692666
chr11,1775755,1775910
chr11,3135203,3135271
chr11,4007838,4007894
chr11,13000170,13000103
chr11,14041214,14041167
chr11,1783476,1783650
chr11,4006445,4006596
chr11,4021772,4021875
chr11,5273280,5273443
chr11,5979836,5979900
chr11,5982842,5982941
chr11,8681871,8681792
chr11,8681996,8681903
chr11,933947,933902
chr11,3045223,3045268
chr11,3136817,3136927
chr11,3139218,3139343
chr11,4015914,4015975
chr11,7177590,7177424
chr11,7182491,7182575
chr11,7658788,7658716
chr11,12984101,12984142
chr11,12984112,12984162
chr11,14039876,14039786
chr11,886842,886981
chr11,933943,933881
chr11,7171339,7171176
chr11,7179313,7179229
chr11,7655080,7654911
chr11,8690296,8690215
chr11,8697879,8697787
chr11,12984105,12984162
chr11,12984110,12984157
chr11,1783381,1783548
chr11,4012720,4012922
chr11,5269647,5269741
chr11,8681750,8681794
chr11,8692083,8692057
chr11,12120263,12120088
chr11,5279766,5279896
chr11,6508520,6508543
chr11,8259998,8260072
chr11,8684434,8684401
chr11,13461667,13461609
chr11,14039853,14039783
chr11,3137075,3137170
chr11,4966747,4966697
chr11,6516785,6516944
chr11,7176274,7176228
chr11,8257559,8257662
chr11,10148922,10148967
chr11,6508841,6508863
chr11,6521847,6521972
chr11,6522342,6522364
chr11,7049993,7050060
chr11,4012772,4012924
chr11,8682481,8682432
chr11,12984116,12984161
chr11,12985921,12985766
chr11,3133228,3133380
chr11,5269647,5269678
chr11,5969896,5969922
chr11,5977719,5977843
chr11,8682490,8682454
chr11,8688687,8688666
chr11,12077681,12077635
chr11,12983270,12983202
chr11,14040709,14040730
chr12,4241736,4241904
chr12,4202380,4202546
chr12,4240821,4240988
chr12,6234818,6234651
chr12,1400892,1401059
chr12,1405313,1405480
chr12,11363409,11363242
chr12,4203267,4203433
chr12,6241337,6241171
chr12,1407222,1407387
chr12,5314336,5314506
chr12,11708012,11707846
chr12,1405229,1405396
chr12,4202505,4202672
chr12,10295103,10294942
chr12,1401143,1401311
chr12,4201857,4202023
chr12,5314444,5314610
chr12,4199860,4200027
chr12,4209903,4210066
chr12,11355964,11355801
chr12,1397496,1397663
chr12,4239409,4239576
chr12,5315239,5315406
chr12,6243504,6243337
chr12,6662425,6662268
chr12,6861867,6861700
chr12,6865452,6865285
chr12,1400976,1401141
chr12,5318610,5318776
chr12,6668287,6668121
chr12,11705885,11705721
chr12,1405058,1405227
chr12,5318055,5318218
chr12,11360405,11360237
chr12,1407660,1407827
chr12,3373590,3373761
chr12,4207126,4207292
chr12,4671598,4671751
chr12,6669011,6668845
chr12,11705262,11705097
chr12,3363911,3364078
chr12,3365917,3366084
chr12,3370145,3370310
chr12,3372087,3372252
chr12,4206168,4206331
chr12,5307188,5307340
chr12,5315365,5315532
chr12,5315653,5315820
chr12,6652368,6652201
chr12,6861993,6861826
chr12,10305842,10305679
chr12,11711797,11711630
chr12,3360082,3360251
chr12,3370883,3371052
chr12,4201456,4201621
chr12,4210012,4210173
chr12,5311999,5312160
chr12,6861453,6861290
chr12,8044613,8044453
chr12,10295207,10295042
chr12,11711220,11711051
chr12,1406824,1406992
chr12,5311454,5311621
chr12,5318954,5319120
chr12,11359120,11358952
chr12,11708453,11708290
chr12,1390346,1390496
chr12,1397432,1397599
chr12,1401039,1401205
chr12,1407346,1407512
chr12,3641832,3641998
chr12,4239326,4239492
chr12,6235750,6235584
chr12,8044676,8044510
chr12,10295337,10295167
chr12,1406994,1407161
chr12,4238512,4238680
chr12,6239407,6239240
chr12,6242295,6242127
chr12,6860585,6860423
chr12,8044741,8044573
chr12,10296700,10296533
chr12,1404932,1405099
chr12,3359579,3359748
chr12,3622341,3622511
chr12,4209322,4209486
chr12,5307411,5307565
chr12,5313233,5313402
chr12,5315258,5315427
chr12,10301690,10301528
chr12,1399301,1399467
chr12,4199754,4199923
chr12,4199945,4200111
chr12,4207875,4208043
chr12,1402259,1402417
chr12,4201729,4201897
chr12,5318718,5318860
chr12,6867033,6866864
chr12,11711404,11711239
chr12,1401122,1401289
chr12,3368722,3368889
chr12,3368786,3368953
chr12,3372504,3372675
chr12,4204107,4204273
chr12,4208912,4209078
chr12,4240926,4241095
chr12,4671826,4671972
chr12,6240380,6240226
chr12,6653085,6652919
chr12,6655241,6655071
chr12,6660123,6659956
chr12,6859535,6859369
chr12,1404381,1404548
chr12,3366022,3366188
chr12,4240884,4241051
chr12,6242585,6242418
chr12,6655091,6654924
chr12,6658815,6658648
chr12,6664558,6664391
chr12,6865494,6865327
chr12,10296574,10296407
chr12,11352154,11351987
chr12,11354943,11354788
chr12,11360509,11360342
chr12,11707357,11707212
chr12,11710221,11710054
chr12,1407493,1407679
chr12,3333318,3333487
chr12,3370562,3370734
chr12,4199966,4200130
chr12,4201560,4201727
chr12,6867844,6867692
chr12,8043963,8043839
chr12,10307172,10307010
chr12,10309250,10309088
chr12,3622806,3622975
chr12,3627759,3627925
chr12,3629143,3629309
chr12,4199631,4199797
chr12,4200170,4200338
chr12,4207270,4207430
chr12,4240063,4240225
chr12,5318177,5318343
chr12,6242126,6241960
chr12,6666956,6666790
chr12,11705430,11705264
chr12,4205019,4205185
chr12,4240332,4240499
chr12,11356966,11356801
chr12,1399322,1399487
chr12,1401606,1401771
chr12,3373759,3373929
chr12,3623248,3623425
chr12,3639127,3639293
chr12,3640640,3640806
chr12,4201665,4201819
chr12,4204641,4204807
chr12,4240712,4240883
chr12,4241334,4241506
chr12,5315449,5315610
chr12,5315842,5316008
chr12,6242693,6242533
chr12,6657421,6657255
chr12,6659208,6659038
chr12,6664862,6664696
chr12,6667305,6667155
chr12,6836840,6836675
chr12,6868563,6868390
chr12,10295733,10295573
chr12,10306760,10306599
chr12,11706928,11706762
chr12,11707907,11707741
chr12,1402648,1402815
chr12,1404114,1404281
chr12,1407265,1407429
chr12,3333465,3333632
chr12,3365833,3366000
chr12,3642461,3642629
chr12,4199651,4199803
chr12,4205967,4206134
chr12,4238767,4238934
chr12,4239818,4239970
chr12,4240966,4241137
chr12,5313385,5313548
chr12,5317991,5318155
chr12,5318093,5318260
chr12,5318735,5318902
chr12,6236191,6236039
chr12,6236920,6236753
chr12,6239701,6239534
chr12,6655133,6654966
chr12,6659712,6659545
chr12,6665839,6665677
chr12,6833470,6833313
chr12,8043797,8043629
chr12,10298495,10298331
chr12,10298600,10298433
chr12,11703028,11702871
chr12,1386524,1386678
chr12,1401650,1401814
chr12,1406110,1406275
chr12,4200652,4200820
chr12,4242011,4242178
chr12,5314297,5314463
chr12,6652718,6652548
chr12,6835987,6835818
chr12,6836821,6836652
chr12,10303335,10303170
chr12,10309924,10309769
chr12,11362054,11361885
chr12,11363548,11363391
chr12,11715054,11714884
chr12,1396695,1396859
chr12,1406910,1407076
chr12,3639337,3639503
chr12,4211089,4211256
chr12,4238135,4238286
chr12,4241948,4242114
chr12,5307078,5307242
chr12,5315695,5315861
chr12,5318365,5318529
chr12,6653797,6653631
chr12,10296553,10296387
chr12,10298579,10298413
chr12,10307990,10307824
chr12,11356005,11355839
chr12,11360551,11360385
chr12,11703792,11703624
chr12,3365980,3366145
chr12,4204151,4204315
chr12,4209252,4209405
chr12,4210866,4211024
chr12,4238893,4239051
chr12,4240438,4240605
chr12,5313878,5314043
chr12,5318133,5318301
chr12,5318449,5318609
chr12,6663788,6663639
chr12,6866905,6866740
chr12,8044763,8044594
chr12,11352767,11352602
chr12,11713053,11712888
chr12,1398788,1398948
chr12,1399553,1399720
chr12,1403188,1403354
chr12,3333549,3333717
chr12,3360980,3361146
chr12,3366909,3367079
chr12,3639761,3639927
chr12,4208832,4208995
chr12,6242209,6242043
chr12,6652766,6652616
chr12,6653402,6653234
chr12,6662330,6662174
chr12,6837008,6836841
chr12,6865614,6865453
chr12,11358129,11357963
chr12,11704168,11704003
chr12,11705949,11705784
chr12,11712742,11712575
chr12,1390717,1390867
chr12,3359803,3359972
chr12,3628929,3629097
chr12,4208253,4208420
chr12,4241696,4241863
chr12,4671342,4671509
chr12,5314549,5314716
chr12,6653735,6653568
chr12,6654590,6654422
chr12,6664988,6664821
chr12,6668865,6668708
chr12,6835670,6835503
chr12,6837612,6837440
chr12,8044195,8044027
chr12,11357750,11357583
chr12,11361196,11361029
chr12,11711301,11711134
chr12,11711860,11711693
chr12,11714757,11714590
chr12,1402113,1402278
chr12,1402734,1402898
chr12,1403128,1403290
chr12,3365317,3365486
chr12,3372676,3372846
chr12,3639024,3639189
chr12,4203237,4203391
chr12,4208276,4208440
chr12,4239596,4239765
chr12,4239638,4239807
chr12,5313340,5313505
chr12,5314172,5314336
chr12,5314189,5314358
chr12,6235414,6235247
chr12,6665096,6664927
chr12,6668730,6668561
chr12,10294614,10294446
chr12,10295187,10295022
chr12,1401577,1401751
chr12,1402669,1402835
chr12,3333592,3333751
chr12,3639844,3640022
chr12,4200275,4200443
chr12,4202734,4202902
chr12,4207103,4207270
chr12,4240543,4240712
chr12,4240585,4240757
chr12,4240758,4240924
chr12,4671489,4671653
chr12,5316879,5317027
chr12,5320074,5320236
chr12,6243023,6242857
chr12,6652568,6652402
chr12,6664516,6664350
chr12,6667404,6667238
chr12,10306060,10305912
chr12,10306296,10306134
chr12,11352726,11352561
chr12,1407241,1407396
chr12,3373441,3373611
chr12,3621672,3621840
chr12,3623899,3624066
chr12,4209799,4209962
chr12,4238428,4238596
chr12,5319602,5319762
chr12,6239845,6239681
chr12,6664925,6664777
chr12,6667901,6667734
chr12,6860692,6860524
chr12,6860929,6860776
chr12,6865389,6865218
chr12,6866202,6866044
chr12,6867513,6867349
chr12,11358828,11358662
chr12,11710476,11710305
chr12,1400470,1400635
chr12,1402690,1402855
chr12,3361644,3361814
chr12,3621971,3622140
chr12,3642913,3643081
chr12,4201644,4201813
chr12,4204212,4204378
chr12,5318324,5318490
chr12,6221259,6221104
chr12,6239148,6238990
chr12,6653183,6653023
chr12,6665178,6665010
chr12,6833573,6833408
chr12,6839466,6839299
chr12,8044381,8044215
chr12,10296978,10296813
chr12,11702923,11702758
chr12,11704890,11704723
chr12,11707285,11707120
chr12,1397559,1397720
chr12,1399448,1399615
chr12,1402029,1402196
chr12,1405121,1405291
chr12,1407597,1407764
chr12,1407844,1407996
chr12,3368890,3369060
chr12,4203620,4203787
chr12,4210782,4210949
chr12,4239891,4240058
chr12,4239975,4240142
chr12,4240737,4240904
chr12,4240842,4241009
chr12,5307327,5307494
chr12,5312035,5312202
chr12,6655319,6655155
chr12,6666045,6665878
chr12,6668707,6668540
chr12,6836111,6835944
chr12,6836926,6836736
chr12,6860837,6860671
chr12,6861026,6860860
chr12,6862878,6862718
chr12,8044005,8043838
chr12,10295250,10295083
chr12,10300070,10299938
chr12,10302199,10302032
chr12,11351811,11351649
chr12,11353193,11353018
chr12,11360698,11360531
chr12,11703007,11702840
chr12,11707763,11707595
chr12,11711238,11711071
chr12,11712185,11712017
chr12,11714857,11714695
chr12,1386506,1386672
chr12,1402197,1402362
chr12,3362885,3363055
chr12,3368161,3368328
chr12,3370735,3370905
chr12,3373465,3373632
chr12,3633216,3633348
chr12,4239933,4240100
chr12,4240351,4240520
chr12,5314091,5314253
chr12,6659565,6659395
chr12,6663792,6663642
chr12,6664894,6664739
chr12,6668520,6668355
chr12,6835586,6835419
chr12,6838010,6837845
chr12,11705192,11705038
chr12,11706886,11706721
chr12,11707413,11707244
chr12,11711629,11711470
chr12,1405626,1405792
chr12,3370248,3370414
chr12,3372190,3372356
chr12,3372443,3372612
chr12,3621823,3621990
chr12,4200863,4201031
chr12,4203526,4203682
chr12,4204233,4204399
chr12,4205107,4205268
chr12,4207347,4207514
chr12,4208211,4208377
chr12,6235646,6235478
chr12,6236290,6236124
chr12,6241192,6241022
chr12,6243002,6242836
chr12,6654776,6654610
chr12,6661251,6661083
chr12,6839047,6838881
chr12,6858851,6858685
chr12,6860014,6859853
chr12,8044655,8044490
chr12,10295292,10295126
chr12,10297062,10296896
chr12,10298308,10298144
chr12,10305360,10305198
chr12,10308271,10308103
chr12,11357729,11357563
chr12,11703582,11703415
chr12,11704680,11704513
chr12,11705836,11705680
chr12,11707348,11707182
chr12,1397356,1397495
chr12,1397409,1397579
chr12,3634462,3634631
chr12,3637965,3638129
chr12,3642096,3642264
chr12,4200210,4200380
chr12,4201154,4201332
chr12,4201875,4202043
chr12,4202589,4202754
chr12,4238535,4238701
chr12,4671779,4671944
chr12,5317394,5317554
chr12,5319497,5319664
chr12,5319763,5319923
chr12,6237883,6237755
chr12,6242480,6242315
chr12,6653003,6652835
chr12,6664780,6664647
chr12,6666585,6666435
chr12,6668329,6668166
chr12,6835838,6835680
chr12,6836029,6835861
chr12,6838714,6838557
chr12,8043053,8042911
chr12,10296209,10296043
chr12,10302810,10302652
chr12,11707224,11707056
chr12,11709102,11708936
chr12,11715117,11714948
chr12,1400212,1400362
chr12,1400428,1400593
chr12,1402795,1402961
chr12,1406027,1406192
chr12,1407472,1407638
chr12,3366662,3366827
chr12,3372785,3372947
chr12,3641039,3641202
chr12,4201372,4201538
chr12,4201414,4201580
chr12,4202299,4202441
chr12,4204316,4204482
chr12,4209343,4209507
chr12,4209861,4210024
chr12,4238658,4238829
chr12,5306931,5307098
chr12,5313157,5313318
chr12,6242230,6242064
chr12,6654006,6653840
chr12,6658112,6657947
chr12,6659290,6659122
chr12,6667857,6667692
chr12,6668539,6668373
chr12,6668644,6668478
chr12,6837906,6837740
chr12,6838809,6838652
chr12,10309672,10309506
chr12,11354987,11354821
chr12,11358025,11357856
chr12,11708497,11708330
chr12,1396735,1396895
chr12,1400215,1400377
chr12,1401553,1401731
chr12,3364914,3365071
chr12,3366828,3366995
chr12,3373678,3373843
chr12,3628233,3628400
chr12,3640170,3640337
chr12,4199903,4200070
chr12,4200006,4200169
chr12,4201518,4201685
chr12,4201751,4201918
chr12,4205186,4205348
chr12,4208232,4208399
chr12,4208337,4208495
chr12,4210153,4210320
chr12,4210845,4211012
chr12,4240691,4240862
chr12,4241445,4241612
chr12,5315674,5315841
chr12,5317478,5317639
chr12,6235499,6235332
chr12,6239177,6239012
chr12,6653650,6653502
chr12,6653908,6653756
chr12,6663723,6663559
chr12,6860564,6860397
chr12,6861331,6861169
chr12,6861415,6861248
chr12,10295041,10294867
chr12,10303462,10303295
chr12,10307273,10307110
chr12,11352028,11351861
chr12,11352070,11351903
chr12,11352133,11351966
chr12,11360593,11360426
chr12,11363019,11362860
chr12,11715223,11715055
chr12,1401060,1401225
chr12,1404412,1404571
chr12,1405016,1405186
chr12,3359953,3360122
chr12,3360916,3361082
chr12,3362803,3362970
chr12,3364058,3364224
chr12,3369333,3369462
chr12,3370267,3370436
chr12,3370969,3371121
chr12,3372209,3372378
chr12,3372928,3373080
chr12,3373051,3373214
chr12,3621842,3622012
chr12,3627119,3627295
chr12,3634402,3634564
chr12,4201473,4201632
chr12,4208192,4208357
chr12,4209775,4209944
chr12,4240015,4240184
chr12,4240501,4240671
chr12,4242116,4242283
chr12,5306996,5307161
chr12,5313275,5313444
chr12,5315554,5315714
chr12,5315714,5315883
chr12,5317185,5317350
chr12,5317555,5317683
chr12,5318507,5318671
chr12,6220988,6220801
chr12,6235309,6235129
chr12,6237945,6237780
chr12,6238149,6237967
chr12,6654672,6654507
chr12,6661352,6661187
chr12,6668927,6668750
chr12,6833096,6832969
chr12,6833515,6833346
chr12,6865175,6865011
chr12,8044530,8044361
chr12,10296469,10296305
chr12,10297148,10296979
chr12,10298558,10298394
chr12,10304278,10304117
chr12,10304695,10304530
chr12,10308839,10308679
chr12,11361718,11361548
chr12,11714652,11714563
chr12,1400575,1400741
chr12,1403044,1403208
chr12,1404051,1404217
chr12,1405656,1405812
chr12,3333276,3333443
chr12,3359498,3359664
chr12,3367528,3367696
chr12,3368825,3368997
chr12,3370585,3370757
chr12,3372847,3373011
chr12,3624004,3624165
chr12,3624130,3624301
chr12,3628763,3628929
chr12,3640087,3640253
chr12,4200318,4200483
chr12,4200526,4200694
chr12,4201705,4201875
chr12,4205699,4205865
chr12,4207389,4207556
chr12,4238704,4238870
chr12,4671510,4671674
chr12,5307099,5307263
chr12,5314654,5314842
chr12,6236836,6236705
chr12,6239201,6239029
chr12,6242918,6242754
chr12,6659672,6659500
chr12,6663578,6663415
chr12,6838577,6838421
chr12,6864778,6864637
chr12,6865699,6865531
chr12,10298350,10298184
chr12,11359101,11358943
chr12,11360907,11360741
chr12,11361282,11361113
chr12,11708392,11708231
chr12,11715473,11715305
chr12,3361351,3361516
chr12,3363829,3363994
chr12,3366314,3366487
chr12,3366750,3366908
chr12,3371831,3371999
chr12,3621594,3621736
chr12,3629035,3629204
chr12,3639209,3639377
chr12,3641644,3641812
chr12,4201135,4201287
chr12,4204001,4204169
chr12,5313078,5313233
chr12,5314401,5314569
chr12,5319847,5320007
chr12,6221347,6221179
chr12,6234192,6234026
chr12,6243693,6243545
chr12,6664495,6664332
chr12,6836693,6836529
chr12,8903732,8903566
chr12,10299697,10299534
chr12,10302652,10302492
chr12,10304509,10304343
chr12,11351845,11351684
chr12,11355481,11355313
chr12,11703108,11702966
chr12,11706844,11706689
chr12,11707428,11707286
chr12,1390722,1390885
chr12,1397116,1397279
chr12,1400955,1401121
chr12,1401669,1401834
chr12,1404763,1404930
chr12,1405077,1405248
chr12,1407388,1407554
chr12,3360186,3360356
chr12,3360210,3360375
chr12,3364598,3364764
chr12,3365690,3365853
chr12,3368640,3368805
chr12,3621773,3621923
chr12,3627739,3627904
chr12,3628213,3628378
chr12,3633434,3633604
chr12,3637197,3637363
chr12,3640212,3640377
chr12,4202673,4202835
chr12,4206849,4207021
chr12,4207001,4207167
chr12,4239766,4239932
chr12,4241288,4241465
chr12,4241550,4241716
chr12,4241634,4241800
chr12,5307243,5307398
chr12,5312526,5312694
chr12,5316009,5316176
chr12,5316384,5316551
chr12,5319353,5319516
chr12,6234713,6234550
chr12,6236533,6236367
chr12,6240879,6240717
chr12,6652613,6652443
chr12,6839234,6839069
chr12,6864958,6864828
chr12,6867535,6867369
chr12,8044046,8043881
chr12,10299597,10299470
chr12,10307373,10307194
chr12,10307864,10307699
chr12,10309056,10308916
chr12,11361400,11361239
chr12,11362712,11362551
chr12,11706335,11706170
chr12,11711838,11711673
chr12,11715346,11715180
chr12,1397517,1397684
chr12,1399389,1399530
chr12,1402753,1402920
chr12,1406886,1407056
chr12,1407974,1408139
chr12,3363567,3363736
chr12,3368077,3368244
chr12,3368266,3368433
chr12,3622078,3622200
chr12,3627034,3627202
chr12,3637322,3637489
chr12,3638664,3638822
chr12,4200948,4201112
chr12,4202337,4202504
chr12,4202952,4203119
chr12,4205307,4205469
chr12,4207042,4207209
chr12,4208650,4208802
chr12,4209672,4209839
chr12,4210090,4210257
chr12,4239514,4239681
chr12,4241487,4241654
chr12,4242181,4242343
chr12,5316798,5316955
chr12,6239743,6239576
chr12,6242398,6242231
chr12,6653839,6653672
chr12,6653881,6653714
chr12,6655196,6655029
chr12,6657238,6657092
chr12,6658196,6658029
chr12,6662546,6662394
